organization_id,organization_name,organization_type,program_id,program_name,program_offering_id,program_offering_title,activity_taxonomy_path,audience_type,program_format,competition_level,season_label,season_year,start_date,end_date,registration_open_date,registration_close_date,registration_status,registration_url,registration_provider,min_age,max_age,min_grade,max_grade,eligibility_rules_json,schedule_json,pricing_json,location_json,source_id,source_url,source_authority,verification_status,lifecycle_status,last_checked_at,notes
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-baseball-camp,Baseball Camp,offer-williston-recreation-parks-r-e-c-camp-baseball,R.E.C Camp Baseball,Camps > Sports Camps > Baseball,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,7,12,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-field-hockey-camp,Field Hockey Camp,offer-williston-recreation-parks-r-e-c-camp-field-hockey,R.E.C Camp Field Hockey,Camps > Sports Camps > Field Hockey,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,9,14,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-multi-sports-camp,Multi Sports Camp,offer-williston-recreation-parks-r-e-c-camp-multi-sports,R.E.C Camp Multi Sports,Camps > Sports Camps,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,6,12,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-tennis-camp,Tennis Camp,offer-williston-recreation-parks-r-e-c-camp-tennis,R.E.C Camp Tennis,Camps > Sports Camps > Tennis,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,6,13,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-ultimate-frisbee-camp,Ultimate Frisbee Camp,offer-williston-recreation-parks-r-e-c-camp-ultimate-frisbee,R.E.C Camp Ultimate Frisbee,Camps > Sports Camps > Ultimate Frisbee,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,10,15,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-soccer-camp,Soccer Camp,offer-williston-recreation-parks-r-e-c-camp-voltage-soccer,R.E.C Camp Voltage Soccer,Camps > Sports Camps > Soccer,youth,,,summer,2026,,,,,unknown,https://willistonvt.myrec.com/info/default.aspx,MyRec,5,14,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-reckids-soccer,RecKids Soccer,offer-williston-recreation-parks-reckids-soccer,RecKids Soccer,Sports > Team Sports > Soccer,youth,,,fall,2026,,,,,open,https://willistonvt.myrec.com/info/default.aspx,MyRec,4,5,,,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-rookies-soccer,Rookies Soccer,offer-williston-recreation-parks-rookies-soccer,Rookies Soccer,Sports > Team Sports > Soccer,youth,,,fall,2026,,,,2026-08-24,closed,https://willistonvt.myrec.com/info/default.aspx,MyRec,,,K,2,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-williston-recreation-parks,Williston Recreation & Parks,municipal_recreation,prog-williston-recreation-parks-youth-soccer,Youth Soccer,offer-williston-recreation-parks-youth-soccer,Youth Soccer,Sports > Team Sports > Soccer,youth,,,fall,2026,,,,2026-08-24,closed,https://willistonvt.myrec.com/info/default.aspx,MyRec,,,3,5,[],{},[],"{""city"":""Williston"",""state"":""VT"",""country"":""US""}",VT-MUNI-WILLISTON-MYREC,https://willistonvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-winooski-recreation-parks,Winooski Recreation & Parks,municipal_recreation,prog-winooski-recreation-parks-youth-soccer,Youth Soccer,offer-winooski-recreation-parks-seasonal-youth-soccer,Seasonal Youth Soccer,Sports > Team Sports > Soccer,youth,,,fall,2026,,,,,unknown,https://www.winooskivt.gov/rec,CivicEngage / Municipal Website,,,,,[],{},[],"{""city"":""Winooski"",""state"":""VT"",""country"":""US""}",VT-MUNI-WINOOSKI-OFFICIAL,https://www.winooskivt.gov/rec,primary,official_program_confirmed_offering_details_need_refresh,unknown,2026-09-03,Official municipal page confirms youth soccer as a seasonal offering; registration details live in Rec1.
org-us-vt-woodstock-recreation-center,Woodstock Recreation Center,municipal_recreation,prog-woodstock-recreation-center-youth-field-hockey,Youth Field Hockey,offer-woodstock-recreation-center-field-hockey,Field Hockey,Sports > Team Sports > Field Hockey,youth,,,fall,2026,,,,,unknown,https://woodstockvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Woodstock"",""state"":""VT"",""country"":""US""}",VT-MUNI-WOODSTOCK-MYREC,https://woodstockvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-woodstock-recreation-center,Woodstock Recreation Center,municipal_recreation,prog-woodstock-recreation-center-youth-soccer,Youth Soccer,offer-woodstock-recreation-center-soccer-gr-3-6,Soccer (Gr 3-6),Sports > Team Sports > Soccer,youth,,,fall,2026,,,,,unknown,https://woodstockvt.myrec.com/info/default.aspx,MyRec,,,3,6,[],{},[],"{""city"":""Woodstock"",""state"":""VT"",""country"":""US""}",VT-MUNI-WOODSTOCK-MYREC,https://woodstockvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-woodstock-recreation-center,Woodstock Recreation Center,municipal_recreation,prog-woodstock-recreation-center-youth-soccer,Youth Soccer,offer-woodstock-recreation-center-soccer-gr-pre-k-2,Soccer (Gr Pre K-2),Sports > Team Sports > Soccer,youth,,,fall,2026,,,,,unknown,https://woodstockvt.myrec.com/info/default.aspx,MyRec,,,PK,2,[],{},[],"{""city"":""Woodstock"",""state"":""VT"",""country"":""US""}",VT-MUNI-WOODSTOCK-MYREC,https://woodstockvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
org-us-vt-woodstock-recreation-center,Woodstock Recreation Center,municipal_recreation,prog-woodstock-recreation-center-summer-day-camp,Summer Day Camp,offer-woodstock-recreation-center-wrc-summer-day-camp,WRC Summer Day Camp,Camps > Day Camps,youth,,,summer,2026,,,,,unknown,https://woodstockvt.myrec.com/info/default.aspx,MyRec,,,,,[],{},[],"{""city"":""Woodstock"",""state"":""VT"",""country"":""US""}",VT-MUNI-WOODSTOCK-MYREC,https://woodstockvt.myrec.com/info/default.aspx,primary,web_verified_2026-09-03,unknown,2026-09-03,
